Product,Channel,WeekStart,TV,Online,StoresAvailability
TXX5Q,B,2017-08-07,0.0,0.0,10
TXQ0T,B,2017-08-07,0.0,0.0,13
TXX5Q,A,2017-08-07,0.0,0.0,63
TXQ0T,A,2017-08-07,0.0,0.0,29
TXX5Q,C,2017-08-07,0.0,0.0,91
TXQ0T,C,2017-08-07,0.0,0.0,94
TXX00,E,2017-08-07,0.0,99304.954,42
TXX06,E,2017-08-07,0.0,99304.954,57
TXXX0,E,2017-08-07,0.0,99304.954,65
TXZ06,E,2017-08-07,0.0,99304.954,80
TZQAQ,E,2017-08-07,0.0,99304.954,61
TXX00,B,2017-08-07,0.0,99304.954,16
TXX06,B,2017-08-07,0.0,99304.954,8
TXXX0,B,2017-08-07,0.0,99304.954,12
TXZ06,B,2017-08-07,0.0,99304.954,25
TZQAQ,B,2017-08-07,0.0,99304.954,11
TXX00,A,2017-08-07,0.0,99304.954,2
TXX06,A,2017-08-07,0.0,99304.954,1
TXX00,C,2017-08-07,0.0,99304.954,94
TXX06,C,2017-08-07,0.0,99304.954,89
TXXX0,C,2017-08-07,0.0,99304.954,85
TXZ06,C,2017-08-07,0.0,99304.954,65
TZQAQ,C,2017-08-07,0.0,99304.954,99
TXX06,D,2017-08-07,0.0,99304.954,1
TXZ06,D,2017-08-07,0.0,99304.954,1
TXQT7,E,2017-08-07,0.0,3756.668,48
TXQTZ,E,2017-08-07,0.0,3756.668,53
TXQT7,B,2017-08-07,0.0,3756.668,13
TXQTZ,B,2017-08-07,0.0,3756.668,17
TXQT7,A,2017-08-07,0.0,3756.668,13
TXQTZ,A,2017-08-07,0.0,3756.668,14
TXQQX,C,2017-08-07,0.0,3756.668,22
TXQT7,C,2017-08-07,0.0,3756.668,88
TXQTZ,C,2017-08-07,0.0,3756.668,92
TXX5Q,E,2017-08-14,0.0,0.0,55
TXQ0T,E,2017-08-14,0.0,0.0,55
TXX5Q,B,2017-08-14,0.0,0.0,3
TXQ0T,B,2017-08-14,0.0,0.0,12
TXX5Q,A,2017-08-14,0.0,0.0,61
TXQ0T,A,2017-08-14,0.0,0.0,55
TXX5Q,C,2017-08-14,0.0,0.0,91
TXQ0T,C,2017-08-14,0.0,0.0,94
TXX00,E,2017-08-14,0.0,85169.93100000001,48
TXX06,E,2017-08-14,0.0,85169.93100000001,60
TXXX0,E,2017-08-14,0.0,85169.93100000001,50
TXZ06,E,2017-08-14,0.0,85169.93100000001,64
TZQAQ,E,2017-08-14,0.0,85169.93100000001,58
TXX00,B,2017-08-14,0.0,85169.93100000001,9
TXX06,B,2017-08-14,0.0,85169.93100000001,13
TXXX0,B,2017-08-14,0.0,85169.93100000001,15
TXZ06,B,2017-08-14,0.0,85169.93100000001,28
TZQAQ,B,2017-08-14,0.0,85169.93100000001,6
TXX00,A,2017-08-14,0.0,85169.93100000001,3
TXX06,A,2017-08-14,0.0,85169.93100000001,3
TXX00,C,2017-08-14,0.0,85169.93100000001,93
TXX06,C,2017-08-14,0.0,85169.93100000001,86
TXXX0,C,2017-08-14,0.0,85169.93100000001,82
TXZ06,C,2017-08-14,0.0,85169.93100000001,65
TZQAQ,C,2017-08-14,0.0,85169.93100000001,98
TXX06,D,2017-08-14,0.0,85169.93100000001,1
TXZ06,D,2017-08-14,0.0,85169.93100000001,1
TXQT7,E,2017-08-14,128483.51,30192.122,44
TXQTZ,E,2017-08-14,128483.51,30192.122,55
TXQT7,B,2017-08-14,128483.51,30192.122,6
TXQTZ,B,2017-08-14,128483.51,30192.122,14
TXQT7,A,2017-08-14,128483.51,30192.122,20
TXQTZ,A,2017-08-14,128483.51,30192.122,10
TXQQX,C,2017-08-14,128483.51,30192.122,18
TXQT7,C,2017-08-14,128483.51,30192.122,80
TXQTZ,C,2017-08-14,128483.51,30192.122,87
TXX5Q,E,2017-08-21,0.0,0.0,46
TXQ0T,E,2017-08-21,0.0,0.0,37
TXX5Q,B,2017-08-21,0.0,0.0,6
TXQ0T,B,2017-08-21,0.0,0.0,13
TXX5Q,A,2017-08-21,0.0,0.0,57
TXQ0T,A,2017-08-21,0.0,0.0,57
TXX5Q,C,2017-08-21,0.0,0.0,91
TXQ0T,C,2017-08-21,0.0,0.0,93
TXX00,E,2017-08-21,0.0,76349.924,47
TXX06,E,2017-08-21,0.0,76349.924,59
TXXX0,E,2017-08-21,0.0,76349.924,48
TXZ06,E,2017-08-21,0.0,76349.924,76
TZQAQ,E,2017-08-21,0.0,76349.924,64
TXX00,B,2017-08-21,0.0,76349.924,16
TXX06,B,2017-08-21,0.0,76349.924,7
TXXX0,B,2017-08-21,0.0,76349.924,9
TXZ06,B,2017-08-21,0.0,76349.924,23
TZQAQ,B,2017-08-21,0.0,76349.924,14
TXX00,A,2017-08-21,0.0,76349.924,3
TXX06,A,2017-08-21,0.0,76349.924,2
TXX00,C,2017-08-21,0.0,76349.924,93
TXX06,C,2017-08-21,0.0,76349.924,88
TXXX0,C,2017-08-21,0.0,76349.924,85
TXZ06,C,2017-08-21,0.0,76349.924,69
TZQAQ,C,2017-08-21,0.0,76349.924,98
TXX06,D,2017-08-21,0.0,76349.924,1
TXZ06,D,2017-08-21,0.0,76349.924,1
TXQT7,E,2017-08-21,129992.58,40325.663,41
TXQTZ,E,2017-08-21,129992.58,40325.663,54
TXQT7,B,2017-08-21,129992.58,40325.663,6
TXQTZ,B,2017-08-21,129992.58,40325.663,15
TXQT7,A,2017-08-21,129992.58,40325.663,18
TXQTZ,A,2017-08-21,129992.58,40325.663,10
TXQQX,C,2017-08-21,129992.58,40325.663,20
TXQT7,C,2017-08-21,129992.58,40325.663,84
TXQTZ,C,2017-08-21,129992.58,40325.663,89
TXQTZ,D,2017-08-21,129992.58,40325.663,1
TXQT7,F,2017-08-21,129992.58,40325.663,1
TXX5Q,E,2017-08-28,0.0,0.0,50
TXQ0T,E,2017-08-28,0.0,0.0,52
TXX5Q,B,2017-08-28,0.0,0.0,6
TXQ0T,B,2017-08-28,0.0,0.0,5
TXX5Q,A,2017-08-28,0.0,0.0,52
TXQ0T,A,2017-08-28,0.0,0.0,67
TXX5Q,C,2017-08-28,0.0,0.0,90
TXQ0T,C,2017-08-28,0.0,0.0,94
TXX00,E,2017-08-28,0.0,82965.295,52
TXX06,E,2017-08-28,0.0,82965.295,61
TXXX0,E,2017-08-28,0.0,82965.295,43
TXZ06,E,2017-08-28,0.0,82965.295,74
TZQAQ,E,2017-08-28,0.0,82965.295,63
TXX00,B,2017-08-28,0.0,82965.295,9
TXX06,B,2017-08-28,0.0,82965.295,7
TXXX0,B,2017-08-28,0.0,82965.295,11
TXZ06,B,2017-08-28,0.0,82965.295,24
TZQAQ,B,2017-08-28,0.0,82965.295,16
TXX00,A,2017-08-28,0.0,82965.295,3
TXX06,A,2017-08-28,0.0,82965.295,2
TXX00,C,2017-08-28,0.0,82965.295,95
TXX06,C,2017-08-28,0.0,82965.295,92
TXZ06,C,2017-08-28,0.0,82965.295,64
TZQAQ,C,2017-08-28,0.0,82965.295,99
TXX06,D,2017-08-28,0.0,82965.295,1
TXQT7,E,2017-08-28,186905.45,44885.5489999999,62
TXQTZ,E,2017-08-28,186905.45,44885.5489999999,55
TXQT7,B,2017-08-28,186905.45,44885.5489999999,12
TXQTZ,B,2017-08-28,186905.45,44885.5489999999,17
TXQT7,A,2017-08-28,186905.45,44885.5489999999,13
TXQTZ,A,2017-08-28,186905.45,44885.5489999999,13
TXQQX,C,2017-08-28,186905.45,44885.5489999999,16
TXQT7,C,2017-08-28,186905.45,44885.5489999999,85
TXQTZ,C,2017-08-28,186905.45,44885.5489999999,88
TXX5Q,E,2017-09-04,0.0,0.0,36
TXQ0T,E,2017-09-04,0.0,0.0,51
TXX5Q,B,2017-09-04,0.0,0.0,12
TXQ0T,B,2017-09-04,0.0,0.0,15
TXX5Q,A,2017-09-04,0.0,0.0,51
TXQ0T,A,2017-09-04,0.0,0.0,65
TXX5Q,C,2017-09-04,0.0,0.0,90
TXQ0T,C,2017-09-04,0.0,0.0,93
TXX00,E,2017-09-04,0.0,78799.925,42
TXX06,E,2017-09-04,0.0,78799.925,46
TXXX0,E,2017-09-04,0.0,78799.925,67
TXZ06,E,2017-09-04,0.0,78799.925,90
TZQAQ,E,2017-09-04,0.0,78799.925,60
TXX00,B,2017-09-04,0.0,78799.925,9
TXX06,B,2017-09-04,0.0,78799.925,4
TXXX0,B,2017-09-04,0.0,78799.925,22
TXZ06,B,2017-09-04,0.0,78799.925,25
TZQAQ,B,2017-09-04,0.0,78799.925,11
TXX00,A,2017-09-04,0.0,78799.925,3
TXX06,A,2017-09-04,0.0,78799.925,3
TXZ06,A,2017-09-04,0.0,78799.925,1
TXX00,C,2017-09-04,0.0,78799.925,94
TXX06,C,2017-09-04,0.0,78799.925,87
TXXX0,C,2017-09-04,0.0,78799.925,86
TXZ06,C,2017-09-04,0.0,78799.925,65
TZQAQ,C,2017-09-04,0.0,78799.925,98
TXX06,D,2017-09-04,0.0,78799.925,1
TXZ06,D,2017-09-04,0.0,78799.925,1
TXQT7,E,2017-09-04,241641.5,39250.5469999999,66
TXQTZ,E,2017-09-04,241641.5,39250.5469999999,70
TXQT7,B,2017-09-04,241641.5,39250.5469999999,19
TXQTZ,B,2017-09-04,241641.5,39250.5469999999,15
TXQQX,C,2017-09-04,241641.5,39250.5469999999,38
TXQT7,C,2017-09-04,241641.5,39250.5469999999,90
TXQTZ,C,2017-09-04,241641.5,39250.5469999999,92
TXX5Q,E,2017-09-11,0.0,0.0,31
TXQ0T,E,2017-09-11,0.0,0.0,49
TXX5Q,B,2017-09-11,0.0,0.0,16
TXQ0T,B,2017-09-11,0.0,0.0,12
TXX5Q,A,2017-09-11,0.0,0.0,41
TXQ0T,A,2017-09-11,0.0,0.0,49
TXX5Q,C,2017-09-11,0.0,0.0,88
TXQ0T,C,2017-09-11,0.0,0.0,93
TXX00,E,2017-09-11,0.0,79511.04000000001,52
TXX06,E,2017-09-11,0.0,79511.04000000001,55
TXXX0,E,2017-09-11,0.0,79511.04000000001,56
TXZ06,E,2017-09-11,0.0,79511.04000000001,76
TZQAQ,E,2017-09-11,0.0,79511.04000000001,54
TXX00,B,2017-09-11,0.0,79511.04000000001,19
TXX06,B,2017-09-11,0.0,79511.04000000001,7
TXXX0,B,2017-09-11,0.0,79511.04000000001,13
TXZ06,B,2017-09-11,0.0,79511.04000000001,27
TZQAQ,B,2017-09-11,0.0,79511.04000000001,5
TXX00,A,2017-09-11,0.0,79511.04000000001,5
TXX06,A,2017-09-11,0.0,79511.04000000001,3
TXX00,C,2017-09-11,0.0,79511.04000000001,93
TXX06,C,2017-09-11,0.0,79511.04000000001,87
TXXX0,C,2017-09-11,0.0,79511.04000000001,86
TXZ06,C,2017-09-11,0.0,79511.04000000001,69
TZQAQ,C,2017-09-11,0.0,79511.04000000001,98
TXZ06,D,2017-09-11,0.0,79511.04000000001,1
TXQT7,E,2017-09-11,187270.86,3673.509,59
TXQTZ,E,2017-09-11,187270.86,3673.509,64
TXQT7,B,2017-09-11,187270.86,3673.509,12
TXQTZ,B,2017-09-11,187270.86,3673.509,21
TXQT7,A,2017-09-11,187270.86,3673.509,11
TXQQX,C,2017-09-11,187270.86,3673.509,35
TXQT7,C,2017-09-11,187270.86,3673.509,85
TXQTZ,C,2017-09-11,187270.86,3673.509,88
TXX5Q,E,2017-09-18,0.0,0.0,44
TXQ0T,E,2017-09-18,0.0,0.0,66
TXX5Q,B,2017-09-18,0.0,0.0,17
TXQ0T,B,2017-09-18,0.0,0.0,12
TXX5Q,A,2017-09-18,0.0,0.0,55
TXQ0T,A,2017-09-18,0.0,0.0,47
TXX5Q,C,2017-09-18,0.0,0.0,89
TXQ0T,C,2017-09-18,0.0,0.0,95
TXX00,E,2017-09-18,0.0,0.0,41
TXX06,E,2017-09-18,0.0,0.0,67
TXXX0,E,2017-09-18,0.0,0.0,59
TXZ06,E,2017-09-18,0.0,0.0,79
TZQAQ,E,2017-09-18,0.0,0.0,58
TXX00,B,2017-09-18,0.0,0.0,18
TXX06,B,2017-09-18,0.0,0.0,21
TXXX0,B,2017-09-18,0.0,0.0,19
TXZ06,B,2017-09-18,0.0,0.0,32
TZQAQ,B,2017-09-18,0.0,0.0,15
TXX00,A,2017-09-18,0.0,0.0,4
TXX06,A,2017-09-18,0.0,0.0,3
TXZ06,A,2017-09-18,0.0,0.0,1
TXX00,C,2017-09-18,0.0,0.0,94
TXX06,C,2017-09-18,0.0,0.0,88
TXZ06,C,2017-09-18,0.0,0.0,64
TZQAQ,C,2017-09-18,0.0,0.0,99
TXZ06,D,2017-09-18,0.0,0.0,1
TXQT7,E,2017-09-18,248562.65,63423.321,45
TXQTZ,E,2017-09-18,248562.65,63423.321,53
TXQT7,B,2017-09-18,248562.65,63423.321,16
TXQTZ,B,2017-09-18,248562.65,63423.321,20
TXQQX,C,2017-09-18,248562.65,63423.321,40
TXQT7,C,2017-09-18,248562.65,63423.321,83
TXQTZ,C,2017-09-18,248562.65,63423.321,87
TXX5Q,E,2017-09-25,0.0,0.0,45
TXQ0T,E,2017-09-25,0.0,0.0,73
TXX5Q,B,2017-09-25,0.0,0.0,3
TXQ0T,B,2017-09-25,0.0,0.0,5
TXX5Q,A,2017-09-25,0.0,0.0,46
TXQ0T,A,2017-09-25,0.0,0.0,44
TXX5Q,C,2017-09-25,0.0,0.0,89
TXQ0T,C,2017-09-25,0.0,0.0,94
TXX00,E,2017-09-25,0.0,0.0,46
TXX06,E,2017-09-25,0.0,0.0,62
TXXX0,E,2017-09-25,0.0,0.0,46
TXZ06,E,2017-09-25,0.0,0.0,77
TZQAQ,E,2017-09-25,0.0,0.0,64
TXX00,B,2017-09-25,0.0,0.0,3
TXX06,B,2017-09-25,0.0,0.0,3
TXXX0,B,2017-09-25,0.0,0.0,8
TXZ06,B,2017-09-25,0.0,0.0,16
TZQAQ,B,2017-09-25,0.0,0.0,8
TXX00,A,2017-09-25,0.0,0.0,5
TXX06,A,2017-09-25,0.0,0.0,3
TXZ06,A,2017-09-25,0.0,0.0,1
TXX00,C,2017-09-25,0.0,0.0,92
TXX06,C,2017-09-25,0.0,0.0,87
TXXX0,C,2017-09-25,0.0,0.0,88
TXZ06,C,2017-09-25,0.0,0.0,68
TZQAQ,C,2017-09-25,0.0,0.0,98
TXX06,D,2017-09-25,0.0,0.0,1
TXZ06,D,2017-09-25,0.0,0.0,1
TXQT7,E,2017-09-25,250553.53,76306.994,64
TXQTZ,E,2017-09-25,250553.53,76306.994,53
TXQT7,B,2017-09-25,250553.53,76306.994,3
TXQTZ,B,2017-09-25,250553.53,76306.994,9
TXQT7,A,2017-09-25,250553.53,76306.994,10
TXQTZ,A,2017-09-25,250553.53,76306.994,33
TXQQX,C,2017-09-25,250553.53,76306.994,37
TXQT7,C,2017-09-25,250553.53,76306.994,87
TXQTZ,C,2017-09-25,250553.53,76306.994,87
TXX5Q,E,2017-10-02,0.0,0.0,27
TXQ0T,E,2017-10-02,0.0,0.0,48
TXX5Q,B,2017-10-02,0.0,0.0,9
TXQ0T,B,2017-10-02,0.0,0.0,14
TXX5Q,C,2017-10-02,0.0,0.0,87
TXQ0T,C,2017-10-02,0.0,0.0,93
TXX00,E,2017-10-02,0.0,0.0,46
TXX06,E,2017-10-02,0.0,0.0,56
TXXX0,E,2017-10-02,0.0,0.0,63
TXZ06,E,2017-10-02,0.0,0.0,78
TZQAQ,E,2017-10-02,0.0,0.0,53
TXX00,B,2017-10-02,0.0,0.0,9
TXX06,B,2017-10-02,0.0,0.0,5
TXXX0,B,2017-10-02,0.0,0.0,7
TXZ06,B,2017-10-02,0.0,0.0,27
TZQAQ,B,2017-10-02,0.0,0.0,10
TXX00,A,2017-10-02,0.0,0.0,3
TXX06,A,2017-10-02,0.0,0.0,3
TXX00,C,2017-10-02,0.0,0.0,93
TXX06,C,2017-10-02,0.0,0.0,85
TXZ06,C,2017-10-02,0.0,0.0,64
TZQAQ,C,2017-10-02,0.0,0.0,97
TXZ06,D,2017-10-02,0.0,0.0,1
TXQT7,E,2017-10-02,260744.43,79126.632,67
TXQTZ,E,2017-10-02,260744.43,79126.632,45
TXQT7,B,2017-10-02,260744.43,79126.632,7
TXQTZ,B,2017-10-02,260744.43,79126.632,23
TXQQX,C,2017-10-02,260744.43,79126.632,38
TXQT7,C,2017-10-02,260744.43,79126.632,85
TXQTZ,C,2017-10-02,260744.43,79126.632,87
TXX5Q,E,2017-10-09,0.0,0.0,54
TXQ0T,E,2017-10-09,0.0,0.0,60
TXX5Q,B,2017-10-09,0.0,0.0,4
TXQ0T,B,2017-10-09,0.0,0.0,10
TXX5Q,A,2017-10-09,0.0,0.0,36
TXQ0T,A,2017-10-09,0.0,0.0,49
TXX5Q,C,2017-10-09,0.0,0.0,87
TXQ0T,C,2017-10-09,0.0,0.0,92
TXX00,E,2017-10-09,0.0,0.0,44
TXX06,E,2017-10-09,0.0,0.0,58
TXXX0,E,2017-10-09,0.0,0.0,63
TXZ06,E,2017-10-09,0.0,0.0,86
TZQAQ,E,2017-10-09,0.0,0.0,66
TXX00,B,2017-10-09,0.0,0.0,7
TXX06,B,2017-10-09,0.0,0.0,11
TXXX0,B,2017-10-09,0.0,0.0,16
TXZ06,B,2017-10-09,0.0,0.0,21
TZQAQ,B,2017-10-09,0.0,0.0,6
TXX00,A,2017-10-09,0.0,0.0,4
TXX06,A,2017-10-09,0.0,0.0,2
TXX00,C,2017-10-09,0.0,0.0,93
TXX06,C,2017-10-09,0.0,0.0,87
TXXX0,C,2017-10-09,0.0,0.0,85
TXZ06,C,2017-10-09,0.0,0.0,62
TZQAQ,C,2017-10-09,0.0,0.0,97
TXX06,D,2017-10-09,0.0,0.0,1
TXZ06,D,2017-10-09,0.0,0.0,1
TXQT7,E,2017-10-09,0.0,47767.231,63
TXQTZ,E,2017-10-09,0.0,47767.231,61
TXQT7,B,2017-10-09,0.0,47767.231,5
TXQTZ,B,2017-10-09,0.0,47767.231,16
TXQTZ,A,2017-10-09,0.0,47767.231,39
TXQQX,C,2017-10-09,0.0,47767.231,39
TXQT7,C,2017-10-09,0.0,47767.231,90
TXQTZ,C,2017-10-09,0.0,47767.231,93
TXX5Q,E,2017-10-16,0.0,0.0,48
TXQ0T,E,2017-10-16,0.0,0.0,68
TXX5Q,B,2017-10-16,0.0,0.0,6
TXQ0T,B,2017-10-16,0.0,0.0,14
TXX5Q,A,2017-10-16,0.0,0.0,53
TXQ0T,A,2017-10-16,0.0,0.0,55
TXX5Q,C,2017-10-16,0.0,0.0,87
TXQ0T,C,2017-10-16,0.0,0.0,92
TXX00,E,2017-10-16,0.0,0.0,54
TXX06,E,2017-10-16,0.0,0.0,60
TXXX0,E,2017-10-16,0.0,0.0,57
TXZ06,E,2017-10-16,0.0,0.0,80
TZQAQ,E,2017-10-16,0.0,0.0,69
TXX00,B,2017-10-16,0.0,0.0,16
TXX06,B,2017-10-16,0.0,0.0,13
TXXX0,B,2017-10-16,0.0,0.0,12
TXZ06,B,2017-10-16,0.0,0.0,24
TZQAQ,B,2017-10-16,0.0,0.0,12
TXX00,A,2017-10-16,0.0,0.0,2
TXX06,A,2017-10-16,0.0,0.0,2
TXX00,C,2017-10-16,0.0,0.0,93
TXX06,C,2017-10-16,0.0,0.0,86
TXZ06,C,2017-10-16,0.0,0.0,69
TZQAQ,C,2017-10-16,0.0,0.0,97
TXX06,D,2017-10-16,0.0,0.0,1
TXZ06,D,2017-10-16,0.0,0.0,1
TXQT7,E,2017-10-16,193427.23,76308.866,60
TXQTZ,E,2017-10-16,193427.23,76308.866,67
TXQT7,B,2017-10-16,193427.23,76308.866,12
TXQTZ,B,2017-10-16,193427.23,76308.866,21
TXQT7,A,2017-10-16,193427.23,76308.866,15
TXQTZ,A,2017-10-16,193427.23,76308.866,65
TXQQX,C,2017-10-16,193427.23,76308.866,33
TXQT7,C,2017-10-16,193427.23,76308.866,84
TXQTZ,C,2017-10-16,193427.23,76308.866,87
TXX5Q,E,2017-10-23,0.0,0.0,35
TXQ0T,E,2017-10-23,0.0,0.0,46
TXX5Q,B,2017-10-23,0.0,0.0,4
TXQ0T,B,2017-10-23,0.0,0.0,8
TXX5Q,A,2017-10-23,0.0,0.0,20
TXQ0T,A,2017-10-23,0.0,0.0,26
TXX5Q,C,2017-10-23,0.0,0.0,86
TXQ0T,C,2017-10-23,0.0,0.0,90
TXX00,E,2017-10-23,0.0,0.0,43
TXX06,E,2017-10-23,0.0,0.0,51
TXXX0,E,2017-10-23,0.0,0.0,56
TXZ06,E,2017-10-23,0.0,0.0,74
TZQAQ,E,2017-10-23,0.0,0.0,64
TXX00,B,2017-10-23,0.0,0.0,3
TXX06,B,2017-10-23,0.0,0.0,8
TXXX0,B,2017-10-23,0.0,0.0,7
TXZ06,B,2017-10-23,0.0,0.0,22
TZQAQ,B,2017-10-23,0.0,0.0,2
TXX00,A,2017-10-23,0.0,0.0,5
TXX06,A,2017-10-23,0.0,0.0,4
TXZ06,A,2017-10-23,0.0,0.0,1
TXX00,C,2017-10-23,0.0,0.0,94
TXX06,C,2017-10-23,0.0,0.0,88
TXXX0,C,2017-10-23,0.0,0.0,87
TXZ06,C,2017-10-23,0.0,0.0,65
TZQAQ,C,2017-10-23,0.0,0.0,98
TXX06,D,2017-10-23,0.0,0.0,1
TXZ06,D,2017-10-23,0.0,0.0,1
TXQT7,E,2017-10-23,264980.64,63787.878,54
TXQTZ,E,2017-10-23,264980.64,63787.878,48
TXQT7,B,2017-10-23,264980.64,63787.878,3
TXQTZ,B,2017-10-23,264980.64,63787.878,18
TXQT7,A,2017-10-23,264980.64,63787.878,20
TXQTZ,A,2017-10-23,264980.64,63787.878,37
TXQQX,C,2017-10-23,264980.64,63787.878,36
TXQT7,C,2017-10-23,264980.64,63787.878,86
TXQTZ,C,2017-10-23,264980.64,63787.878,87
TXQT7,F,2017-10-23,264980.64,63787.878,1
TXX5Q,E,2017-10-30,0.0,0.0,49
TXQ0T,E,2017-10-30,0.0,0.0,65
TXX5Q,B,2017-10-30,0.0,0.0,7
TXQ0T,B,2017-10-30,0.0,0.0,11
TXX5Q,A,2017-10-30,0.0,0.0,43
TXQ0T,A,2017-10-30,0.0,0.0,54
TXX5Q,C,2017-10-30,0.0,0.0,88
TXQ0T,C,2017-10-30,0.0,0.0,94
TXX00,E,2017-10-30,0.0,0.0,62
TXX06,E,2017-10-30,0.0,0.0,57
TXXX0,E,2017-10-30,0.0,0.0,56
TXZ06,E,2017-10-30,0.0,0.0,74
TZQAQ,E,2017-10-30,0.0,0.0,59
TXX00,B,2017-10-30,0.0,0.0,11
TXX06,B,2017-10-30,0.0,0.0,12
TXXX0,B,2017-10-30,0.0,0.0,18
TXZ06,B,2017-10-30,0.0,0.0,29
TZQAQ,B,2017-10-30,0.0,0.0,7
TXX00,A,2017-10-30,0.0,0.0,4
TXX06,A,2017-10-30,0.0,0.0,4
TXX00,C,2017-10-30,0.0,0.0,95
TXX06,C,2017-10-30,0.0,0.0,88
TXXX0,C,2017-10-30,0.0,0.0,86
TXZ06,C,2017-10-30,0.0,0.0,69
TZQAQ,C,2017-10-30,0.0,0.0,97
TXX06,D,2017-10-30,0.0,0.0,1
TXZ06,D,2017-10-30,0.0,0.0,1
TXQT7,E,2017-10-30,0.0,0.0,51
TXQTZ,E,2017-10-30,0.0,0.0,66
TXQT7,B,2017-10-30,0.0,0.0,10
TXQTZ,B,2017-10-30,0.0,0.0,15
TXQT7,A,2017-10-30,0.0,0.0,25
TXQTZ,A,2017-10-30,0.0,0.0,25
TXQQX,C,2017-10-30,0.0,0.0,33
TXQT7,C,2017-10-30,0.0,0.0,85
TXQTZ,C,2017-10-30,0.0,0.0,87
TXX5Q,E,2017-11-06,0.0,0.0,38
TXQ0T,E,2017-11-06,0.0,0.0,53
TXX5Q,B,2017-11-06,0.0,0.0,15
TXQ0T,B,2017-11-06,0.0,0.0,11
TXX5Q,A,2017-11-06,0.0,0.0,60
TXQ0T,A,2017-11-06,0.0,0.0,59
TXX5Q,C,2017-11-06,0.0,0.0,90
TXQ0T,C,2017-11-06,0.0,0.0,93
TXX00,E,2017-11-06,0.0,0.0,56
TXX06,E,2017-11-06,0.0,0.0,61
TXXX0,E,2017-11-06,0.0,0.0,40
TXZ06,E,2017-11-06,0.0,0.0,79
TZQAQ,E,2017-11-06,0.0,0.0,64
TXX00,B,2017-11-06,0.0,0.0,12
TXX06,B,2017-11-06,0.0,0.0,12
TXXX0,B,2017-11-06,0.0,0.0,13
TXZ06,B,2017-11-06,0.0,0.0,32
TZQAQ,B,2017-11-06,0.0,0.0,8
TXX00,A,2017-11-06,0.0,0.0,3
TXX06,A,2017-11-06,0.0,0.0,3
TXX00,C,2017-11-06,0.0,0.0,95
TXX06,C,2017-11-06,0.0,0.0,91
TXZ06,C,2017-11-06,0.0,0.0,63
TZQAQ,C,2017-11-06,0.0,0.0,97
TXX06,D,2017-11-06,0.0,0.0,1
TXZ06,D,2017-11-06,0.0,0.0,1
TXQT7,E,2017-11-06,216250.6,42411.096,63
TXQTZ,E,2017-11-06,216250.6,42411.096,61
TXQT7,B,2017-11-06,216250.6,42411.096,16
TXQTZ,B,2017-11-06,216250.6,42411.096,15
TXQT7,A,2017-11-06,216250.6,42411.096,29
TXQTZ,A,2017-11-06,216250.6,42411.096,29
TXQQX,C,2017-11-06,216250.6,42411.096,38
TXQT7,C,2017-11-06,216250.6,42411.096,88
TXQTZ,C,2017-11-06,216250.6,42411.096,91
TXX5Q,E,2017-11-13,0.0,0.0,48
TXQ0T,E,2017-11-13,0.0,0.0,59
TXX5Q,B,2017-11-13,0.0,0.0,6
TXQ0T,B,2017-11-13,0.0,0.0,3
TXX5Q,A,2017-11-13,0.0,0.0,43
TXQ0T,A,2017-11-13,0.0,0.0,54
TXX5Q,C,2017-11-13,0.0,0.0,85
TXQ0T,C,2017-11-13,0.0,0.0,94
TXX00,E,2017-11-13,0.0,0.0,43
TXX06,E,2017-11-13,0.0,0.0,52
TXXX0,E,2017-11-13,0.0,0.0,50
TXZ06,E,2017-11-13,0.0,0.0,81
TZQAQ,E,2017-11-13,0.0,0.0,64
TXX00,B,2017-11-13,0.0,0.0,9
TXX06,B,2017-11-13,0.0,0.0,8
TXXX0,B,2017-11-13,0.0,0.0,10
TXZ06,B,2017-11-13,0.0,0.0,15
TZQAQ,B,2017-11-13,0.0,0.0,3
TXX00,A,2017-11-13,0.0,0.0,3
TXX06,A,2017-11-13,0.0,0.0,2
TXX00,C,2017-11-13,0.0,0.0,95
TXX06,C,2017-11-13,0.0,0.0,92
TXZ06,C,2017-11-13,0.0,0.0,63
TZQAQ,C,2017-11-13,0.0,0.0,98
TXX06,D,2017-11-13,0.0,0.0,1
TXZ06,D,2017-11-13,0.0,0.0,1
TXQT7,E,2017-11-13,208647.18,42411.096,57
TXQTZ,E,2017-11-13,208647.18,42411.096,61
TXQT7,B,2017-11-13,208647.18,42411.096,8
TXQTZ,B,2017-11-13,208647.18,42411.096,12
TXQT7,A,2017-11-13,208647.18,42411.096,33
TXQTZ,A,2017-11-13,208647.18,42411.096,33
TXQQX,C,2017-11-13,208647.18,42411.096,37
TXQT7,C,2017-11-13,208647.18,42411.096,92
TXQTZ,C,2017-11-13,208647.18,42411.096,94
TXX5Q,E,2017-11-20,0.0,0.0,45
TXQ0T,E,2017-11-20,0.0,0.0,54
TXX5Q,B,2017-11-20,0.0,0.0,8
TXQ0T,B,2017-11-20,0.0,0.0,10
TXX5Q,A,2017-11-20,0.0,0.0,50
TXQ0T,A,2017-11-20,0.0,0.0,50
TXX5Q,C,2017-11-20,0.0,0.0,89
TXQ0T,C,2017-11-20,0.0,0.0,87
TXX00,E,2017-11-20,0.0,0.0,51
TXX06,E,2017-11-20,0.0,0.0,55
