Product,Channel,WeekStart,QuantitySold,Price,isPromoPeriod
TXX06,D,2017-03-13,5308,3.56535098085559,True
TXXX0,E,2017-03-20,189,3.441623376623373,False
TXZ06,C,2018-04-02,30387,2.3001233709817575,True
TXQT7,C,2018-04-30,19684,10.375564929195535,True
TXQT7,E,2016-09-12,116,8.898000000000003,True
TXX00,E,2016-04-25,151,3.42,True
TXXX0,C,2016-02-01,16536,4.286009611596944,True
TXQTZ,B,2015-08-17,100,12.786440677966098,True
TZQAQ,E,2017-11-27,309,1.7928,True
TXX06,A,2018-02-12,1436,3.21070205479452,False
TXQQX,C,2017-06-05,14108,1.3285827910339836,True
TXXX0,E,2015-07-27,36,4.173000000000004,False
TXQT7,E,2015-04-13,260,8.668714285714284,True
TXZ06,D,2015-12-14,10095,2.57784021500122,True
TXQTZ,C,2016-09-05,2987,12.799697113109326,True
TXX06,A,2017-08-14,2071,3.22636579572447,False
TXX06,B,2015-04-13,63,5.58653846153846,False
TXZ06,E,2016-01-25,232,2.134838709677421,True
TXQT7,E,2015-10-26,241,8.573801652892566,True
TXZ06,B,2015-05-11,99,3.53086419753086,False
TXX5Q,A,2015-03-30,14066,3.4541185729276003,False
TXQ0T,C,2016-06-06,15886,4.801742854789551,True
TXZ06,B,2016-09-05,107,2.9896551724137903,False
TXQQX,C,2017-03-27,11903,1.3299417568049452,True
TXQTZ,F,2015-09-28,765,10.5442122186495,False
TXQT7,C,2017-07-03,17084,10.636876712328764,True
TXQT7,C,2015-12-21,10896,11.673304193738925,True
TXQT7,B,2016-10-10,50,11.990243902439001,False
TXX06,E,2017-02-06,97,3.234857142857139,True
TXXX0,C,2016-01-11,15416,4.2773563218390755,True
TXX5Q,C,2016-07-11,14378,4.799013366162497,True
TZQAQ,B,2016-10-24,25,3.99047619047619,False
TXQTZ,B,2017-01-16,57,12.9893617021277,False
TXX5Q,C,2017-10-02,13052,4.772583785999792,True
TXZ06,E,2016-08-29,367,2.0127272727272763,True
TXZ06,E,2015-04-20,400,2.326984615384614,True
TXQT7,B,2016-03-14,56,11.9891304347826,False
TXZ06,D,2016-07-25,13081,1.94274425287356,True
TXQTZ,E,2016-06-20,173,10.03885714285713,True
TXQQX,C,2015-05-04,18598,1.362219959266803,True
TXX5Q,C,2017-12-25,9432,4.781753145765581,True
TXQT7,C,2015-04-13,22975,13.545354166666671,True
TXQ0T,E,2016-01-25,120,3.51,True
TXX06,E,2015-07-20,97,3.3083544303797487,False
TXXX0,C,2015-01-19,16886,4.563489167616876,True
TXX00,E,2015-06-01,121,3.342857142857139,True
TXX00,E,2017-01-23,86,3.362142857142861,False
TXX06,E,2016-06-20,100,3.5626829268292655,False
TXQT7,E,2017-03-27,170,8.731985294117646,True
TXZ06,B,2017-03-20,76,2.99032258064516,False
TXX00,B,2015-03-30,89,5.67534246575342,False
TXQTZ,B,2016-07-25,60,12.9893617021277,True
TXQ0T,B,2018-04-09,15,4.9923076923076914,False
TXQT7,E,2016-08-08,166,9.84962686567167,True
TXZ06,E,2015-12-21,369,2.262943143812709,True
TXQ0T,E,2018-03-05,145,3.9853846153846173,True
TXZ06,B,2016-10-24,89,2.9904109589041097,False
TXQT7,E,2015-09-14,170,9.04304347826085,True
TXQT7,E,2016-04-18,211,9.407755102040822,True
TXZ06,C,2016-12-05,28716,2.307644808022162,True
TXX06,A,2017-05-22,1669,3.23028739867354,False
TXX5Q,A,2015-11-23,15956,3.5097373329188697,True
TXX00,A,2017-11-06,1557,2.96658767772512,False
TXQTZ,B,2016-11-21,92,12.9466666666667,False
TXZ06,B,2017-07-17,47,2.98974358974359,False
TXXX0,C,2015-12-14,18874,4.295615720524016,True
TXQTZ,E,2017-09-25,166,9.313937007874022,True
TXX06,B,2018-01-29,24,5.99,False
TXX5Q,A,2018-02-19,24491,3.36303810244764,True
TXX06,C,2015-09-21,12073,4.515740720221611,True
TXQ0T,A,2016-01-25,19208,3.44790932957674,False
TZQAQ,E,2016-09-12,241,1.8980526315789448,True
TXXX0,B,2017-06-26,20,5.488235294117651,False
TXX5Q,C,2015-03-16,19267,4.807194968553459,True
TXXX0,C,2015-02-23,16265,4.559728434504796,True
TXQTZ,C,2018-01-29,25221,11.71072876932343,True
TZQAQ,E,2017-12-18,383,1.704026548672569,True
TXX06,B,2018-03-26,17,4.992857142857138,False
TXQTZ,C,2015-03-23,12362,15.094904772574477,True
TXQT7,E,2015-05-25,248,8.567821782178218,False
TXZ06,E,2015-12-28,360,2.24630136986301,True
TXZ06,B,2018-01-22,72,2.98983050847458,False
TXQT7,E,2015-09-21,179,8.753142857142851,True
TXZ06,D,2017-10-16,16497,1.77872480075012,True
TXX5Q,B,2017-12-11,33,6.48888888888889,False
TXZ06,C,2016-01-25,20063,2.997682272793152,True
TZQAQ,E,2017-03-06,226,1.812134831460678,True
TXQ0T,B,2016-11-14,34,6.4892857142857086,False
TXX06,A,2015-10-12,376,2.8262295081967204,True
TXX00,D,2018-01-08,7605,3.35687180333278,True
TXQTZ,B,2018-02-19,23,12.9882352941176,True
TXQT7,C,2016-08-29,20249,11.074261704681868,True
TXX5Q,C,2018-03-19,12817,4.650580630781232,True
TXQTZ,E,2016-05-23,175,9.83425531914891,True
TXX06,A,2017-05-01,1872,3.24434954007884,False
TXQTZ,A,2015-02-23,5768,10.796588486140699,False
TXQTZ,B,2015-11-16,147,10.9342857142857,True
TZQAQ,B,2017-03-13,14,3.99166666666667,False
TXQT7,C,2017-03-06,17141,10.571358983409812,True
TXQ0T,C,2015-08-17,14443,4.802396923352111,True
TXXX0,B,2018-03-26,25,3.99047619047619,False
TXX5Q,C,2017-05-22,13921,4.781899004928864,True
TXX00,B,2018-02-26,14,4.0,True
TXX00,C,2018-02-12,18288,4.087701067615662,True
TZQAQ,C,2016-08-15,58438,2.2993483671085335,True
TXX06,E,2017-03-06,147,3.405750000000003,False
TXQTZ,E,2015-01-26,259,9.289130434782571,True
TXX00,D,2016-05-30,6830,3.46915180983252,False
TZQAQ,B,2017-12-11,20,3.9882352941176498,False
TXQ0T,A,2017-10-30,19224,3.4461010362694298,True
TXZ06,C,2016-11-21,26382,2.302543909348438,True
TXQT7,B,2015-12-07,60,11.9897959183673,False
TXX00,D,2015-03-23,8792,3.6263523573201,True
TZQAQ,B,2017-05-08,27,3.99090909090909,False
TXX06,C,2018-04-30,13779,4.5197778869778915,True
TXX5Q,B,2015-11-23,25,6.49047619047619,False
TXQ0T,A,2015-08-24,26121,3.44953618684372,False
TXX06,E,2016-12-19,185,4.037142857142861,True
TZQAQ,B,2017-04-17,8,3.98571428571429,False
TXX5Q,B,2016-09-12,17,6.492857142857139,False
TXX5Q,A,2015-09-07,22782,3.45870530877573,True
TXZ06,C,2016-10-24,26135,2.304847287792658,True
TZQAQ,A,2016-11-21,1691,1.6496727272727298,False
TXX00,D,2016-06-06,6191,3.4405573376102696,True
TXXX0,B,2017-12-04,17,5.492857142857139,False
TXQTZ,C,2016-08-29,25533,12.317248985801214,True
TXQTZ,B,2016-03-07,56,12.9891304347826,False
TXX06,E,2015-12-07,194,3.7537974683544335,False
TXX5Q,B,2015-03-30,78,5.9,True
TXX06,C,2016-02-22,12656,4.546467922247958,True
TXX06,E,2015-03-23,177,3.4124475524475515,True
TXQT7,B,2016-09-05,45,11.9891891891892,False
TXQ0T,C,2017-05-29,21651,4.76111314444374,True
TZQAQ,C,2018-02-19,20533,2.300350549529494,True
TXX06,C,2015-09-14,13154,4.494067186562687,True
TXZ06,E,2017-10-16,324,1.8981818181818189,False
TXX00,D,2015-05-04,7531,3.63349693251534,True
TZQAQ,E,2016-11-21,384,1.9680000000000026,True
TXX5Q,A,2016-11-07,10038,3.43813719320327,True
TXZ06,E,2015-08-10,41,3.112941176470584,False
TXXX0,E,2015-02-09,287,3.1823076923076963,False
TXXX0,B,2017-05-15,27,5.49090909090909,False
TXZ06,C,2015-10-19,21698,3.0151414785250497,True
TXZ06,E,2017-11-13,519,2.166413301662706,True
TXX06,B,2017-01-16,22,5.98888888888889,False
TXX06,C,2016-07-11,12336,4.533644723092996,True
TXX00,B,2017-09-25,18,5.98666666666667,False
TXXX0,F,2016-03-21,824,3.5556904400607,True
TXX00,A,2015-04-06,1445,3.491985428051,True
TZQAQ,C,2016-04-11,53657,2.626590441588973,True
TXQTZ,B,2015-06-01,162,13.02890625,True
TXQTZ,B,2015-12-14,140,12.937719298245597,False
TXX00,E,2018-01-15,45,3.2426470588235308,True
TXZ06,E,2018-01-29,430,2.0599200000000004,True
TZQAQ,E,2017-06-05,263,2.028396226415094,True
TZQAQ,E,2016-05-16,153,1.940806451612907,True
TXX5Q,A,2015-04-06,19517,3.4501831501831504,True
TXX06,B,2017-05-01,20,5.988235294117651,False
TXQT7,A,2015-04-06,9191,9.918158704670141,False
TXQQX,C,2015-10-19,11573,1.3267816970623572,True
TXZ06,C,2016-05-16,22002,2.717370777370774,True
TXQQX,C,2015-01-26,1484,1.3526262626262624,True
TXQ0T,E,2015-07-20,87,3.519402985074627,True
TXX00,D,2016-11-21,7630,3.49359735973597,True
TXX06,E,2018-01-22,132,3.366,True
TXX5Q,C,2018-01-29,13256,4.673525165016497,True
TXQT7,E,2017-02-27,131,8.795533980582523,True
TXX00,E,2016-03-14,104,3.4496470588235306,False
TXQ0T,C,2018-01-15,13918,4.770011723329424,True
TXQ0T,C,2017-03-20,17646,4.77986996675286,True
TXX06,A,2015-03-16,1286,3.26152284263959,True
TXQT7,E,2015-11-09,239,8.986927374301679,True
TXX00,C,2016-01-25,18780,4.196803608605132,True
TXZ06,A,2017-09-25,865,1.8680397727272704,False
TXX00,E,2015-06-29,126,3.440412371134017,True
TXX5Q,E,2015-07-20,175,3.537062937062937,False
TXX5Q,C,2015-05-18,21261,4.814946729361342,True
TXXX0,B,2016-03-21,36,5.49,False
TXX5Q,C,2018-01-08,12122,4.773780515117585,True
TXX5Q,C,2017-09-18,13243,4.765824709609292,True
TXXX0,E,2018-02-26,110,3.3589999999999978,False
TXZ06,C,2015-05-11,20112,3.0386165220186436,True
TXX00,D,2015-02-23,7407,3.57369644636333,False
TXZ06,C,2015-03-16,20333,3.0969874843554495,True
TXX00,A,2015-09-07,511,2.7889423076923103,False
TXQTZ,A,2015-04-06,3287,10.730228208006,False
TXX00,A,2015-05-25,956,2.53688946015424,False
TXX5Q,A,2015-05-18,30836,3.4505446972124303,True
TXXX0,E,2017-01-23,110,3.110113636363638,True
TXXX0,B,2018-01-22,22,5.48888888888889,False
TXQT7,B,2017-06-12,23,11.9894736842105,False
TXZ06,B,2015-03-23,183,3.4664429530201297,False
TXQ0T,E,2017-11-13,121,3.759795918367344,True
TXZ06,E,2016-07-04,377,2.0371661237785053,False
TXZ06,B,2018-01-29,75,2.99016393442623,False
TZQAQ,E,2016-09-26,260,1.922019230769228,True
TZQAQ,E,2017-09-18,223,1.9044999999999992,True
TZQAQ,B,2018-04-16,8,2.98571428571429,False
TXQTZ,C,2017-05-15,20033,12.012794649313081,True
TXQTZ,A,2018-03-05,7953,8.4505567584287,False
TXZ06,C,2015-03-30,21463,3.091870750276056,True
TXX06,D,2016-07-25,118,3.51686746987952,True
TXX00,C,2015-11-23,16279,4.4599111791730435,True
TXXX0,B,2016-12-05,46,5.48947368421053,False
TXQ0T,B,2015-01-05,57,5.851063829787232,False
TXQTZ,C,2015-02-02,13119,15.367290427257998,True
TXQT7,E,2016-02-15,172,9.0164885496183,True
TXX06,A,2018-03-19,1710,3.2301996672213,True
TXQT7,A,2015-02-09,3282,9.79904725609756,True
TXXX0,C,2016-01-25,16218,4.278674805236524,True
TXX5Q,E,2015-02-02,119,3.512783505154635,False
TXQTZ,C,2015-05-04,13651,14.972694521819859,True
TXQ0T,A,2015-07-27,7612,3.45335272257231,False
TXXX0,D,2016-07-11,6004,3.3191950464396296,True
TXZ06,E,2015-11-30,479,2.305456919060049,True
TXQQX,C,2015-09-14,14420,1.3373046803860866,True
TXXX0,C,2017-06-12,12940,4.212158739655005,True
TXXX0,C,2015-03-16,15821,4.5478801438274115,True
TXQ0T,A,2015-02-23,30362,3.45212136161815,True
TXZ06,A,2015-03-02,309,2.28015873015873,False
TXXX0,E,2018-02-12,72,3.1059183673469426,True
TZQAQ,D,2016-06-06,6344,1.86464847639912,True
TXQ0T,E,2016-12-12,188,3.431739130434783,True
TXZ06,C,2017-03-13,27221,2.2983820492818787,True
TXQTZ,C,2015-03-02,21623,15.131340951829898,True
TXQTZ,E,2017-02-20,161,9.706259541984751,False
TXQQX,C,2017-07-31,7044,1.338946745562131,True
TXQQX,F,2017-02-27,39,0.978125,False
TXX00,E,2015-07-20,115,3.4451612903225795,True
TXXX0,B,2016-09-12,39,5.490625,False
TXZ06,E,2016-12-05,487,1.9532741116751282,True
TXQ0T,B,2015-02-16,71,5.88965517241379,False
TXX06,B,2017-08-28,17,5.992857142857139,False
TXQTZ,B,2016-02-01,102,12.7375,True
TXQT7,E,2018-02-12,95,8.602682926829265,True
TXZ06,C,2015-03-09,20181,3.0952629929157998,True
TXZ06,E,2016-11-21,460,1.9710743801652901,True
TXX06,D,2017-04-03,5795,3.5199253517083,True
TXX06,C,2015-01-19,14708,4.552952330320759,True
TXQTZ,B,2015-03-23,230,11.98203125,True
TZQAQ,C,2017-11-06,29671,2.307593274477624,True
TXX00,C,2016-09-19,15953,4.09867495814399,True
TXQ0T,E,2018-01-15,66,3.0799999999999983,False
TXZ06,D,2016-10-31,16960,1.90855258336387,True
TXX5Q,E,2015-07-06,147,3.51151260504202,True
TXX00,B,2015-05-11,68,5.507142857142861,False
TXZ06,C,2016-05-09,25699,2.7205960435927836,True
TXX5Q,A,2015-03-30,14066,3.4541185729276003,False
TXZ06,B,2017-05-08,84,2.98985507246377,False
TXX06,B,2016-06-13,39,5.990625,False
TXQTZ,E,2015-05-04,296,9.854773869346742,True
TXX06,E,2015-03-09,184,3.6532653061224525,True
TXX5Q,E,2015-02-09,167,3.626000000000001,True
TXZ06,E,2017-08-07,349,2.059505300353356,True
TXQ0T,C,2015-01-12,16237,4.815272813914696,True
TXX06,A,2015-02-23,1897,3.2422553467271604,False
TXQ0T,E,2016-06-27,104,3.497926829268294,True
TXZ06,B,2017-12-04,79,2.99076923076923,False
TXX00,E,2015-09-28,127,3.428737864077672,True
TXX00,D,2015-12-21,7782,3.5123376623376603,True
TXXX0,B,2017-08-14,25,5.49047619047619,False
TXX5Q,E,2018-04-16,46,3.116842105263156,False
TXQ0T,B,2015-02-09,72,5.6440677966101696,False
TXQQX,C,2015-03-23,10716,1.3330947728382998,True
TXX5Q,B,2015-05-18,71,5.7448275862069,False
TXQT7,A,2015-05-18,9319,9.92138049359905,False
TXZ06,E,2016-04-04,621,2.358461538461538,True
TXZ06,D,2018-02-19,15688,1.79190551181102,True
TXZ06,E,2015-06-01,405,2.554090909090911,False
TXX00,E,2016-08-29,97,3.2983098591549327,True
TXX5Q,C,2016-12-12,16493,4.797635001970832,True
TZQAQ,C,2017-05-22,32411,2.311025517185868,True
TXQQX,C,2016-01-04,14448,1.363406593406592,True
TXX5Q,A,2016-11-14,11922,3.4459260062927206,True
TXX5Q,C,2015-03-30,19280,4.819849694692341,True
TXX06,C,2017-09-18,12184,4.5157866061294,True
TXX5Q,A,2018-03-12,17854,3.3493111049876,False
TXX00,C,2016-11-14,22370,4.150269754117928,True
TXZ06,B,2015-05-25,126,3.54757281553398,False
TXXX0,B,2016-11-14,35,5.48965517241379,False
TXQT7,B,2017-03-06,30,11.988,False
TXXX0,B,2015-03-09,141,4.9373913043478295,False
TXXX0,C,2017-10-09,13785,4.197673314339974,True
TXQTZ,E,2016-12-05,282,9.710608695652171,False
TXX5Q,C,2015-11-23,15258,4.802361800444977,True
TZQAQ,E,2017-10-09,230,1.6364516129032227,True
TXQTZ,C,2015-04-13,21906,15.011030037031977,True
TXX00,B,2017-07-03,22,5.98888888888889,False
TXQT7,B,2017-05-22,29,11.9875,False
TZQAQ,E,2016-03-28,119,1.8679787234042582,True
TXZ06,B,2016-03-28,56,3.9891304347826098,False
TZQAQ,C,2018-04-02,17542,2.302926791756388,True
TXXX0,B,2015-05-11,82,5.16417910447761,False
TXQ0T,A,2015-05-04,31259,3.45084205555993,False
TXXX0,E,2018-04-02,102,3.2235365853658533,True
TZQAQ,E,2016-05-23,230,1.955935828877004,False
TZQAQ,C,2017-05-29,42091,2.306510213484876,True
TXQT7,E,2015-03-09,357,8.667909407665503,True
TXQQX,F,2016-03-14,15,0.992307692307692,False
TXQQX,F,2016-03-21,17,0.992857142857143,False
TXX00,E,2017-05-08,89,3.496438356164388,False
TXX5Q,B,2015-02-16,73,5.89,False
TXXX0,B,2016-02-01,67,5.48909090909091,False
TXQ0T,A,2018-02-26,19302,3.34901401141671,True
TXQ0T,C,2016-07-04,16548,4.781889287136598,True
TZQAQ,E,2016-04-11,182,1.967142857142861,True
TXZ06,B,2017-11-20,60,2.98979591836735,False
TXX00,A,2015-03-09,1886,3.53828125,True
TXX00,B,2017-06-12,27,5.99090909090909,False
TXZ06,E,2016-06-06,525,1.8617942583732061,True
TXZ06,B,2015-06-08,161,3.39465648854962,False
TXXX0,C,2016-03-14,14680,4.289536572713125,True
TXX00,C,2015-12-14,20714,4.250898856325954,True
TXX5Q,B,2017-05-29,4,6.5,False
TXQT7,A,2017-07-03,4154,7.5706631142688,False
TXQTZ,B,2016-03-14,60,12.9897959183673,False
TXQT7,B,2017-12-25,11,11.766666666666698,False
TXQTZ,E,2016-11-21,253,10.01341463414634,True
TXX06,A,2017-08-28,1301,3.25264650283554,False
TXQTZ,A,2017-02-06,6351,7.02217273431449,False
TXQTZ,B,2018-01-08,25,11.319047619047598,False
TZQAQ,A,2016-10-17,9205,1.64704703367183,False
TXQT7,C,2016-11-14,10628,10.887972389991367,True
TXX06,E,2015-07-27,116,3.292258064516127,True
TXQ0T,C,2015-10-05,16805,4.798355273346753,True
TXQQX,C,2016-12-12,12136,1.3267430104198898,True
TXXX0,C,2016-04-18,14114,4.265926449787841,True
TXQTZ,C,2017-12-25,11383,11.775054638456174,True
TXXX0,E,2018-01-29,153,3.1022448979591806,True
TXX00,D,2017-01-16,7549,3.4540911317981404,True
TXQTZ,B,2015-05-18,221,12.6657657657658,True
TXQTZ,B,2016-02-22,66,12.9907407407407,False
TXQTZ,A,2015-03-23,14108,10.8812205754141,False
TXX00,D,2017-02-06,7395,3.46509502923977,True
TXZ06,C,2017-07-10,26951,2.304992681429718,True
TXQ0T,E,2017-03-27,153,3.473709677419356,True
TXX06,E,2016-05-09,202,4.06,True
TXQT7,D,2018-03-12,3843,7.9570953805250895,True
TXX00,A,2016-05-02,2282,2.94563577586207,False
TXZ06,B,2017-10-23,67,2.98909090909091,False
TXXX0,B,2016-08-22,30,5.492000000000001,False
TXX5Q,A,2015-09-14,36353,3.45329543916633,False
TXQT7,C,2015-05-11,10458,13.560598372426998,True
TXQTZ,A,2017-10-16,8801,8.54934320849637,False
TXQ0T,A,2018-04-16,15440,3.34527204652274,False
TXX5Q,E,2017-09-04,105,3.1023529411764694,True
TXX06,D,2016-04-25,6951,3.5010376843255,True
TXX06,B,2015-06-22,114,5.34516129032258,False
TXQQX,C,2016-05-30,20084,1.3721184349665139,True
TXQTZ,D,2017-08-21,3899,9.19241357234315,True
TXXX0,C,2016-11-28,15702,4.16506288178225,True
TXX00,E,2016-12-26,98,3.5567532467532446,True
TXQT7,B,2016-04-25,51,11.7619047619048,False
TXQT7,C,2017-10-23,11953,10.411475968639925,True
TXX06,D,2016-03-14,6821,3.4811957925816603,True
TXX06,A,2016-08-08,1677,3.25227272727273,False
TXQTZ,E,2018-04-23,185,9.91430463576159,False
TXX00,C,2016-09-05,20422,4.09955908850026,True
TXXX0,F,2016-04-04,1236,3.47783075089392,True
TXQTZ,B,2017-06-26,40,12.990625,True
TXQT7,C,2016-12-26,2793,10.905177993527511,True
TXQT7,A,2017-11-27,2280,7.559546925566338,False
TXZ06,A,2018-04-16,2282,1.5513691128149,True
TXX06,B,2016-08-29,36,5.99,False
TXQT7,B,2016-07-18,31,11.8346153846154,False
TXQT7,B,2018-02-19,20,11.2375,True
TXX00,C,2016-08-01,16067,4.152762050497325,True
TXQT7,A,2016-05-23,237,8.11502590673575,False
TXX5Q,A,2016-07-18,10581,3.4650352941176497,True
TZQAQ,C,2017-01-16,34512,2.29700459787442,True
TXQTZ,E,2016-06-27,153,9.40650000000003,True
TXX00,F,2015-04-13,2023,4.2300911854103305,False
TXXX0,C,2016-09-12,12991,4.186218900580192,True
TXX5Q,E,2018-02-19,129,4.896947368421055,True
TXZ06,D,2017-11-13,16686,1.7810264150943402,True
TXX5Q,E,2017-11-20,93,3.0935999999999972,True
TXX5Q,A,2015-12-28,10448,3.44984108298999,False
TXQ0T,E,2017-12-25,23,3.095000000000001,True
TXQTZ,B,2017-12-25,20,12.9882352941176,False
TXX00,D,2017-12-11,7905,3.32501973164957,True
TXQ0T,E,2015-02-02,129,3.5152427184466046,True
TXX06,B,2018-01-22,18,5.98666666666667,False
TXX06,E,2016-08-29,107,3.7234883720930223,True
TXQQX,C,2015-07-13,13473,1.340689515311296,True
TXQ0T,A,2017-02-27,11015,3.44339405118746,True
TXX06,C,2016-12-05,14382,4.524415769333445,True
TXX00,C,2016-06-20,13103,4.178239876887566,True
TXZ06,C,2017-04-10,29373,2.297241073627192,True
TXX5Q,C,2016-05-23,14159,4.803306666666662,True
TXX5Q,E,2016-01-18,147,3.46275,True
TXQ0T,E,2016-05-09,180,3.480000000000003,True
TXX00,A,2017-06-19,1904,2.9475452196382403,False
TXX00,C,2015-03-23,14335,4.529208226674908,True
TXQTZ,C,2015-02-09,12098,15.228747787610558,True
TXQT7,C,2016-02-15,16696,11.775781383432946,True
TXX06,B,2015-11-30,41,5.991176470588241,False
TXQ0T,A,2015-11-23,28539,3.45300176701289,False
TXQ0T,A,2017-08-28,25141,3.45605675146771,False
TXQT7,E,2017-06-12,420,8.977168141592923,True
TXQ0T,A,2015-03-30,22387,3.45099170375254,False
TXQTZ,C,2016-08-22,13325,12.66856816363845,True
TXZ06,E,2018-04-09,357,1.959446366782011,True
TXX00,D,2015-10-05,45,3.267567567567569,False
TXXX0,B,2015-07-06,119,4.854639175257732,False
TXX5Q,A,2017-12-04,21559,3.4478548607941604,False
TXX5Q,B,2016-06-27,20,6.488235294117651,False
TXX5Q,B,2017-10-23,9,6.4875,False
TXZ06,A,2016-10-10,3179,1.65771760154739,False
TXX00,E,2016-06-06,129,3.5568,True
TXX5Q,E,2017-12-25,67,3.1586538461538423,True
TXQT7,E,2016-06-20,135,9.39083333333337,True
TXXX0,B,2017-08-28,12,5.49,False
TXQT7,B,2015-08-24,94,10.2770491803279,True
TXQT7,E,2015-11-16,210,9.06000000000003,False
TXQ0T,B,2015-10-05,15,6.4923076923076914,False
TXX06,B,2017-09-18,28,5.99130434782609,False
TXX00,B,2015-07-06,73,5.5066666666666695,False
TXZ06,E,2015-05-11,339,2.3838545454545432,True
TXQQX,C,2015-01-19,1393,1.361418439716313,True
TXXX0,B,2016-10-03,27,5.49090909090909,False
TZQAQ,C,2017-10-16,27977,2.3074820143884875,True
TXQTZ,E,2016-01-18,215,9.48521739130434,True
TXQT7,A,2015-01-05,15085,9.92883000407664,False
TXX06,D,2017-08-14,4862,3.58052048441123,True
TXQQX,C,2016-02-29,14081,1.3297822415785263,True
TXX5Q,E,2016-05-09,178,3.409411764705885,True
TXX00,E,2015-10-12,118,3.29625,False
TXX06,A,2015-03-30,1222,3.2492929292929302,True
TZQAQ,C,2016-10-03,53000,2.281482849604224,True
TXX00,A,2016-08-08,2162,2.96183162684869,False
TXQTZ,C,2015-10-12,13136,13.832633710541982,True
TXXX0,B,2017-01-09,20,5.329411764705879,False
TXZ06,B,2018-01-08,67,2.98909090909091,False
TXX06,D,2015-07-20,6724,3.5170183665494297,True
TXQQX,C,2015-07-27,15151,1.339994625582228,True
TXX06,C,2016-08-15,10994,4.522623844512913,True
TXX5Q,A,2016-06-06,13801,3.45257972053028,True
TXX06,D,2018-01-15,5014,3.5110418743768705,True
TXXX0,E,2016-10-24,185,3.0485106382978713,True
TXX00,E,2016-09-26,159,3.522755905511814,True
TXQT7,C,2018-01-15,10867,10.356680466691762,True
TXXX0,B,2015-12-28,41,5.491176470588241,False
TXZ06,C,2015-04-06,19907,3.097268642136116,True
TZQAQ,B,2018-02-05,9,3.9875,False
TXQTZ,A,2015-07-13,7688,10.0066069428891,False
TXX5Q,E,2015-04-06,136,3.51,True
TXQQX,C,2016-10-03,13361,1.366033755274262,True
TXX00,A,2017-08-28,1747,2.95967628430683,False
TXZ06,E,2016-07-25,316,1.9297265625,True
TXZ06,E,2015-05-18,344,2.262214285714287,False
TXXX0,C,2015-07-13,15515,4.550872989826058,True
TZQAQ,B,2017-11-20,13,3.99090909090909,False
TXX5Q,A,2017-11-13,13204,3.41990684676292,False
TXX06,D,2016-09-05,5954,3.5327152014652,True
TXX5Q,A,2017-06-12,21671,3.4446222681122,True
TXQ0T,B,2016-08-29,29,6.49166666666667,False
TXQ0T,A,2017-12-18,13974,3.44510166358595,False
TXXX0,B,2018-02-12,20,5.488235294117651,False
TXQ0T,C,2015-01-19,16886,4.804588077695909,True
TXX06,E,2015-02-16,174,3.5987234042553204,True
TXXX0,E,2016-03-21,305,3.2698785425101202,True
TXX06,D,2016-02-15,6550,3.4703476089879,True
TZQAQ,C,2017-02-06,35951,2.3039601769911435,True
TXXX0,E,2017-07-24,172,3.298432835820897,True
TXX5Q,E,2015-06-22,159,3.4998260869565194,True
TXXX0,E,2015-06-01,202,3.241090909090908,False
TXQTZ,E,2015-07-06,476,9.797142857142871,True
TXQTZ,E,2016-05-16,116,9.08621052631578,False
TXX00,A,2016-09-26,2400,2.94754098360656,False
TXQ0T,C,2017-11-06,18649,4.750314154606426,True
TXQ0T,A,2017-01-02,21216,3.4215780263258,True
TXZ06,D,2018-04-16,17151,1.8118077884958896,True
TXQ0T,B,2015-07-13,76,5.7741935483871,False
TXQ0T,B,2015-07-06,94,5.6480519480519495,False
TXX00,C,2015-03-09,13531,4.531650110375276,True
TXXX0,B,2016-11-21,39,5.490625,False
TXX00,E,2016-09-19,115,3.6057446808510605,False
TXZ06,B,2017-02-06,65,2.9905660377358503,False
TXQTZ,E,2016-07-25,152,9.64622950819668,True
TXX06,B,2017-09-25,11,5.98888888888889,False
TXX5Q,C,2015-06-29,17791,4.82064127077512,True
TXX06,C,2015-05-18,20779,4.569239457831327,True
TXX00,A,2018-01-22,1921,2.9537583892617403,True
TXZ06,E,2015-10-12,365,2.3854576271186434,True
TXX00,A,2017-05-22,1601,2.97741407528642,True
TXQTZ,C,2017-01-09,13410,12.15071751234373,True
TXXX0,E,2015-09-07,161,2.946641221374048,False
TXQQX,D,2015-02-02,36,0.99,False
TXQ0T,E,2017-08-07,104,4.447500000000003,True
TZQAQ,C,2017-12-25,30936,2.3086149253731336,True
TXXX0,E,2016-11-14,236,3.191937172774866,True
TXX00,F,2016-10-10,104,4.484705882352942,False
TXX06,A,2016-06-27,1538,3.21622701838529,False
TXX06,B,2015-11-16,28,5.99130434782609,False
TXX5Q,A,2015-11-02,8979,3.46673105497771,True
TXQQX,C,2015-10-05,13766,1.3274917273328928,True
TXX00,E,2015-04-13,134,3.339166666666671,True
TXQTZ,B,2017-05-08,43,12.9914285714286,False
TXX00,C,2016-03-21,22544,4.141929043896575,True
TXQ0T,C,2017-10-30,16799,4.765129078980998,True
TXQT7,F,2017-10-23,741,8.55257048092869,False
TXQ0T,C,2017-02-13,18425,4.79348722438908,True
TXX00,E,2016-01-11,116,4.0275,True
TXX06,C,2016-07-04,12038,4.529708860759488,True
TXQTZ,C,2017-04-24,16055,12.37566630552546,True
TXX00,B,2016-02-15,34,5.9892857142857086,False
